ecgi,cluster,municipio,day_date,periodo,n_usuarios,n_sessoes,download_bytes,upload_bytes,dur_media_s,drop_pct_medio,congestionamento_medio,chamadas_total,mensagens_total,lat,lon
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-06,TARDE,2482,11543,180892072374,26572522336,487,0.07,0.354,8226,6791,-27.531419,-48.635089
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-06,MANHA,2104,9480,155306512492,23358263199,480,0.0683,0.352,7005,5465,-27.531419,-48.635089
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-06,NOITE,2175,9908,152829106954,23314374321,480,0.0689,0.344,7085,5705,-27.531419,-48.635089
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-09,NOITE,2227,9807,152931285333,23275024183,479,0.0693,0.345,7043,5672,-27.587967,-48.555231
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-10,MANHA,2023,8859,130769662039,19969575751,479,0.068,0.34,6388,5171,-27.542653,-48.505306
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,TARDE,2097,9620,142729362517,21933862005,483,0.0686,0.358,6985,5425,-27.586064,-48.609675
724050688192491,SAO_JOSE_ROÇADO,Sao Jose,2026-03-14,TARDE,1453,6654,101836226646,15089494177,481,0.0704,0.352,4543,3842,-27.570694,-48.644742
724050683935135,CANASVIEIRAS,Florianopolis,2026-03-15,TARDE,2599,12540,262955821981,39508392398,479,0.0682,0.35,8930,7214,-27.4292,-48.458697
7240501005162791,RESIDENCIAL_NORTE,Florianopolis,2026-03-15,MANHA,1482,5872,112391806858,16899600820,466,0.0664,0.349,4189,3422,-27.529167,-48.510831
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-05,MADRUGADA,1329,4879,172073299438,25875786229,490,0.0702,0.358,3445,2863,-27.673358,-48.656689
7240501005162520,INGLESES,Florianopolis,2026-03-10,MANHA,1706,7498,106140823071,16046646312,475,0.068,0.353,5415,4251,-27.439442,-48.419442
7240501005162520,INGLESES,Florianopolis,2026-03-10,TARDE,1948,9083,135949209816,20142938589,475,0.0673,0.346,6496,5209,-27.439442,-48.419442
724050696484315,INGLESES,Florianopolis,2026-03-10,MANHA,1589,6969,96505398814,14828359183,485,0.0695,0.354,4973,3964,-27.43975,-48.419811
724050696484315,INGLESES,Florianopolis,2026-03-10,TARDE,2006,9494,133028365489,20436812940,475,0.0683,0.348,6686,5268,-27.43975,-48.419811
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-02,TARDE,2452,11221,158744250347,23917997231,483,0.0685,0.353,7986,6559,-27.587967,-48.555231
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-02,NOITE,2190,9612,134147405883,20172573002,478,0.0667,0.349,6958,5474,-27.586028,-48.547444
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-02,TARDE,2529,11675,162168925018,24558703158,477,0.0689,0.347,8302,6661,-27.586028,-48.547444
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-03,NOITE,2173,9591,139795391038,21073522905,476,0.0675,0.351,6857,5502,-27.586028,-48.547444
7240501003862931,CBD_BEIRAMAR,Florianopolis,2026-03-04,MANHA,2057,9101,131392418382,20111846942,475,0.0697,0.356,6369,5206,-27.591397,-48.54975
724050683983270,CBD_BEIRAMAR,Florianopolis,2026-03-04,MADRUGADA,661,2398,33181567593,4778042604,483,0.0667,0.366,1682,1417,-27.591528,-48.552775
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-07,MADRUGADA,655,2445,45633148645,6778673016,482,0.0701,0.349,1773,1440,-27.5834,-48.544683
7240501005938420,AEROPORTO_HLZ,Florianopolis,2026-03-08,MADRUGADA,545,2073,37602367511,5460256366,491,0.0647,0.344,1424,1222,-27.722875,-48.563117
7240501005162562,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-08,NOITE,1987,9078,163409814683,24131561071,475,0.0689,0.353,6526,5282,-27.604942,-48.594306
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-09,NOITE,1593,6984,94189003623,14418955216,478,0.0685,0.353,5027,3981,-27.5865,-48.4968
7240501003862931,CBD_BEIRAMAR,Florianopolis,2026-03-09,NOITE,2198,9425,141878611774,21089065819,478,0.0697,0.344,6890,5448,-27.591397,-48.54975
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-11,MADRUGADA,651,2478,37764000798,5890814131,491,0.0658,0.348,1669,1406,-27.586028,-48.547444
724050697792102,CBD_BEIRAMAR,Florianopolis,2026-03-12,TARDE,2457,11260,174480567878,26094123619,478,0.0687,0.351,8113,6502,-27.591372,-48.552747
7240501003862931,CBD_BEIRAMAR,Florianopolis,2026-03-13,MADRUGADA,687,2607,38354851314,5534602957,483,0.0718,0.358,1784,1494,-27.591397,-48.54975
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-14,MANHA,1103,4462,66008407451,10058122915,479,0.0676,0.349,3094,2500,-27.594453,-48.586731
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-14,MANHA,1221,5009,94541755656,14086870904,486,0.0676,0.353,3665,2905,-27.664203,-48.534994
724050684142457,CBD_BEIRAMAR,Florianopolis,2026-03-15,NOITE,2568,12042,227071153903,34372516876,480,0.0678,0.349,8757,6857,-27.585,-48.544722
724050684646269,SAO_JOSE_CENTRO,Sao Jose,2026-03-02,MANHA,3347,15207,273769754991,40638257069,488,0.068,0.348,10934,8804,-27.608008,-48.62685
724050684646269,SAO_JOSE_CENTRO,Sao Jose,2026-03-02,MADRUGADA,1206,4515,85782260187,13328917161,478,0.0673,0.35,3225,2473,-27.608008,-48.62685
7240501005162600,CBD_BEIRAMAR,Florianopolis,2026-03-03,NOITE,2157,9760,138657494980,20440972133,486,0.0693,0.357,6793,5461,-27.585,-48.543889
7240501005162600,CBD_BEIRAMAR,Florianopolis,2026-03-03,MANHA,2089,9081,136200600113,19814447846,481,0.068,0.354,6599,5228,-27.585,-48.543889
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-03,MANHA,1534,6697,89615205499,12924893087,470,0.0672,0.351,4681,3735,-27.481442,-48.49175
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-03,TARDE,1815,8124,116725774544,18176474968,482,0.0678,0.354,5841,4677,-27.481442,-48.49175
724050683935372,AEROPORTO_HLZ,Florianopolis,2026-03-03,MADRUGADA,572,2179,29561246691,4255708593,479,0.0676,0.35,1521,1250,-27.7,-48.550647
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-05,MADRUGADA,582,2202,31060008225,4715525613,469,0.0682,0.363,1537,1294,-27.571944,-48.603917
724050684646269,SAO_JOSE_CENTRO,Sao Jose,2026-03-10,TARDE,3813,18818,330510615799,49159340233,479,0.0683,0.351,13311,10502,-27.608008,-48.62685
724050684646269,SAO_JOSE_CENTRO,Sao Jose,2026-03-10,MADRUGADA,1164,4434,76214009579,11254740581,483,0.0678,0.342,3152,2544,-27.608008,-48.62685
724050699871808,SAO_JOSE_CENTRO,Sao Jose,2026-03-10,MANHA,3257,14999,265022978858,39542950454,481,0.0681,0.352,10753,8617,-27.618972,-48.634694
7240501005162520,INGLESES,Florianopolis,2026-03-11,MANHA,1685,7398,105255032661,15905153922,469,0.0683,0.341,5380,4057,-27.439442,-48.419442
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-11,NOITE,1788,7918,113445453766,16986087276,480,0.0705,0.354,5682,4482,-27.664203,-48.534994
7240501004550410,UFSC,Florianopolis,2026-03-13,MANHA,2107,9339,141030554342,21365151209,484,0.0685,0.353,6807,5476,-27.590569,-48.557111
7240501004550410,UFSC,Florianopolis,2026-03-13,MADRUGADA,738,2823,45677933178,6757085456,485,0.0681,0.352,1987,1564,-27.590569,-48.557111
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-13,NOITE,1773,8005,111078145287,17141222858,485,0.067,0.347,5775,4581,-27.633306,-48.473306
724050683898841,TRINDADE,Florianopolis,2026-03-13,MANHA,2062,8984,136670426282,20704991710,476,0.0694,0.348,6437,5256,-27.594028,-48.520928
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-14,MANHA,2400,9875,214819347728,32144966219,484,0.0671,0.344,7122,5623,-27.600028,-48.608417
7240501005162686,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-01,NOITE,1971,9079,165030638849,24718081975,477,0.0682,0.352,6450,5057,-27.580831,-48.594167
7240501005162686,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-01,MANHA,1111,4469,78118631758,11073251681,467,0.0668,0.354,3149,2509,-27.580831,-48.594167
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-01,MANHA,1155,4534,74502445583,11432174215,491,0.0672,0.348,3303,2525,-27.571944,-48.603917
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-02,TARDE,2106,9676,133551312718,20223299572,478,0.0681,0.35,7040,5533,-27.600833,-48.648111
724050696484153,TRINDADE,Florianopolis,2026-03-02,NOITE,2131,9803,136071372684,20181043113,480,0.0687,0.35,6745,5472,-27.612097,-48.543378
724050699109710,INGLESES,Florianopolis,2026-03-03,MANHA,1699,7472,108235611313,15970914980,476,0.0689,0.347,5124,4225,-27.439417,-48.387583
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-03,NOITE,1865,8294,120435343464,18397340670,474,0.0691,0.35,5738,4733,-27.573889,-48.431667
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-04,NOITE,1589,6975,95067960793,14303675466,477,0.0683,0.345,4953,4027,-27.481442,-48.49175
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-04,MADRUGADA,531,2007,27264732549,4241730850,497,0.0692,0.358,1409,1096,-27.481442,-48.49175
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-04,MANHA,2064,9048,126941325196,19377688737,490,0.0688,0.351,6406,5064,-27.595694,-48.548194
724050685014142,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-05,NOITE,1670,7293,100725211508,15093400330,475,0.0675,0.355,5322,4169,-27.605047,-48.594306
724050697397122,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-05,MANHA,1607,7037,90922987699,13598097303,478,0.0688,0.347,4951,3898,-27.5886,-48.590167
724050699109663,NORTE_ILHA,Florianopolis,2026-03-06,NOITE,1585,6853,101254190495,15243013483,476,0.0674,0.344,5089,3954,-27.482361,-48.491944
724050699654432,TRINDADE,Florianopolis,2026-03-06,TARDE,2510,11539,172946477076,25656490533,475,0.0675,0.348,8269,6738,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-06,MADRUGADA,704,2622,38014604850,5748742658,479,0.0688,0.343,1859,1489,-27.594083,-48.521139
7240501003862931,CBD_BEIRAMAR,Florianopolis,2026-03-06,TARDE,2446,11502,159979941469,23866447318,479,0.0681,0.351,8171,6343,-27.591397,-48.54975
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-07,NOITE,2431,11789,231648499463,34877845779,471,0.069,0.35,8618,6604,-27.603972,-48.581722
7240501005162627,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-08,MADRUGADA,602,2208,44373270896,6635433379,464,0.0705,0.356,1618,1263,-27.603889,-48.577778
724050698422520,SC401_CORREDOR,Florianopolis,2026-03-08,MADRUGADA,422,1570,24649423536,3752067676,490,0.0679,0.355,1160,876,-27.5843,-48.501864
724050684641844,NORTE_ILHA,Florianopolis,2026-03-08,TARDE,1890,9059,151053734580,22594385006,486,0.0688,0.352,6316,5179,-27.451714,-48.452175
724050699654432,TRINDADE,Florianopolis,2026-03-08,MADRUGADA,641,2388,42637500209,6494856572,497,0.0683,0.345,1740,1301,-27.594083,-48.521139
724050699861772,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-09,TARDE,1922,8894,127044251046,18659140894,482,0.0694,0.353,6436,5023,-27.592778,-48.606389
724050683884425,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,NOITE,1699,7345,97422424344,14647823577,497,0.0674,0.351,5178,4169,-27.601483,-48.592317
7240501003495238,TRINDADE,Florianopolis,2026-03-10,NOITE,2270,10041,147645746545,22129903060,488,0.0683,0.351,7037,5662,-27.596111,-48.525528
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-10,NOITE,2239,10163,149646233430,22488963591,478,0.0677,0.346,7230,5692,-27.586028,-48.547444
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-10,TARDE,2550,11856,176036334907,26643418979,479,0.0696,0.358,8436,6651,-27.586028,-48.547444
724050683793381,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-10,TARDE,1868,8538,118060504611,17621755633,473,0.0698,0.349,6070,4859,-27.599258,-48.579861
724050698586638,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,NOITE,1799,7705,105687867795,15770898798,480,0.0684,0.347,5626,4464,-27.607781,-48.634719
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-11,NOITE,1231,5384,72767428498,11385757451,478,0.0705,0.352,3768,2997,-27.582717,-48.641497
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-11,MANHA,2065,9206,121849913429,17856234378,487,0.0694,0.34,6517,5266,-27.5834,-48.544683
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-11,NOITE,2124,9390,129700696400,19259578530,468,0.0696,0.353,6714,5273,-27.5834,-48.544683
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-11,TARDE,2536,11799,164860786348,24395972817,484,0.0689,0.35,8604,6928,-27.5834,-48.544683
724050699109663,NORTE_ILHA,Florianopolis,2026-03-11,MANHA,1555,6856,97207513956,14418337578,478,0.0673,0.347,4855,3722,-27.482361,-48.491944
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-11,MANHA,1881,8408,128077266888,19227617882,482,0.0693,0.357,6011,4814,-27.528831,-48.513689
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-11,TARDE,2264,10634,164669963670,24174822055,480,0.0697,0.357,7637,5886,-27.528831,-48.513689
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-11,NOITE,1993,8832,127532517153,19383104812,471,0.0676,0.342,6467,5093,-27.528831,-48.513689
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-12,MANHA,1523,6587,93191876793,14274406684,468,0.0674,0.355,4727,3879,-27.574,-48.533583
724050698410254,JURERE,Florianopolis,2026-03-13,NOITE,1767,7751,113348957461,16981718415,487,0.0685,0.349,5437,4389,-27.489517,-48.535633
724050684142570,RESIDENCIAL_NORTE,Florianopolis,2026-03-13,NOITE,2013,9047,135829051663,20715783361,483,0.0679,0.355,6374,4996,-27.529258,-48.514072
7240501005319917,SC401_CORREDOR,Florianopolis,2026-03-14,MADRUGADA,500,1855,30699278485,4786996290,480,0.0707,0.348,1329,1029,-27.56265,-48.516522
7240501005319917,SC401_CORREDOR,Florianopolis,2026-03-14,TARDE,2023,9320,165107190732,24097862165,481,0.0686,0.353,6812,5415,-27.56265,-48.516522
7240501005162856,JURERE,Florianopolis,2026-03-14,MANHA,1136,4605,79972503888,11667624794,472,0.0692,0.352,3297,2639,-27.439331,-48.489575
724050696484277,CAMPECHE,Florianopolis,2026-03-15,MANHA,1176,4724,90647757370,13505899438,491,0.068,0.361,3366,2771,-27.682578,-48.491986
724050696484277,CAMPECHE,Florianopolis,2026-03-15,NOITE,2102,9891,176234076222,27125095482,491,0.0698,0.35,7142,5519,-27.682578,-48.491986
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-15,MADRUGADA,501,1864,34160157334,5060152036,465,0.0654,0.356,1376,1041,-27.609442,-48.449442
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-15,NOITE,2101,9892,181823246621,26812842467,485,0.069,0.346,6956,5555,-27.664203,-48.534994
7240501005172223,TRINDADE,Florianopolis,2026-03-02,MADRUGADA,727,2683,41416069085,6169268542,482,0.068,0.345,1912,1530,-27.605831,-48.531389
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-04,MADRUGADA,529,1964,26475399050,3823170317,478,0.0681,0.347,1417,1158,-27.574167,-48.533889
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-05,TARDE,1793,8172,117677321063,17823493970,478,0.0676,0.348,5729,4514,-27.574167,-48.533889
7240501000087309,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,MADRUGADA,544,2008,36083837709,5219843669,478,0.0674,0.359,1568,1206,-27.584058,-48.619528
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-08,MANHA,1461,5933,109108201525,16643313976,488,0.0681,0.359,4218,3361,-27.5834,-48.544683
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-09,MANHA,1573,6969,89188005225,13346070667,476,0.0694,0.351,5056,3987,-27.574167,-48.533889
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-09,TARDE,1816,8222,107940044593,16113579293,478,0.0693,0.352,6078,4746,-27.574167,-48.533889
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,NOITE,1759,7611,106724851411,16178043354,482,0.0682,0.345,5434,4360,-27.600833,-48.648111
724050699925215,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-02,MADRUGADA,551,2076,28711714995,4295114759,472,0.0685,0.348,1527,1117,-27.578972,-48.609
724050699925215,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-02,TARDE,1879,8440,115558579771,17732132707,472,0.0694,0.353,6040,4803,-27.578972,-48.609
7240501005162759,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-05,MADRUGADA,514,1784,30340114354,4601600439,484,0.0683,0.356,1343,1082,-27.597667,-48.585108
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-08,NOITE,1933,9083,163484778787,24309188509,471,0.0686,0.349,6631,5076,-27.594453,-48.586731
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-11,TARDE,1944,8908,118869286920,17842099063,477,0.0689,0.35,6457,5033,-27.594453,-48.586731
724050699109663,NORTE_ILHA,Florianopolis,2026-03-12,NOITE,1574,7032,95003391593,14156660901,489,0.0695,0.357,4924,3986,-27.482361,-48.491944
724050683793381,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-13,NOITE,1649,7168,109817845159,16328043309,485,0.0678,0.352,5130,4096,-27.599258,-48.579861
724050683793381,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-13,TARDE,1886,8570,122278512342,18199455284,481,0.0671,0.356,6117,4886,-27.599258,-48.579861
7240501005162562,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-15,TARDE,1993,9255,163580997891,24810428235,477,0.0675,0.352,6684,5225,-27.604942,-48.594306
7240501005162589,CAMPECHE,Florianopolis,2026-03-01,MANHA,1234,4992,93353151921,14389829683,482,0.0681,0.353,3645,2910,-27.751942,-48.504442
7240501000087309,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-01,MANHA,1215,4845,89935116697,13806885096,478,0.0676,0.353,3623,2905,-27.584058,-48.619528
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-02,NOITE,1847,8007,117341173344,17721523777,474,0.0699,0.358,5845,4639,-27.600833,-48.648111
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-03,MADRUGADA,681,2549,37232739172,5688099461,507,0.0683,0.346,1820,1467,-27.594881,-48.54445
724050684641844,NORTE_ILHA,Florianopolis,2026-03-04,MADRUGADA,524,1969,28256934032,4221582501,472,0.0696,0.369,1396,1156,-27.451714,-48.452175
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-05,TARDE,2382,11195,159534266647,24107277709,478,0.0667,0.353,7931,6522,-27.542653,-48.505306
7240501005162740,RESIDENCIAL_NORTE,Florianopolis,2026-03-05,NOITE,2079,9249,134226960507,19778906382,482,0.0681,0.354,6610,5269,-27.554614,-48.497806
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-05,MANHA,2022,8744,124696019039,18451410604,476,0.069,0.349,6279,5021,-27.528831,-48.513689
7240501005162791,RESIDENCIAL_NORTE,Florianopolis,2026-03-06,TARDE,2313,10821,161228965829,24517831384,485,0.0683,0.351,7675,6069,-27.529167,-48.510831
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-06,TARDE,2296,10963,155348012871,22958733854,482,0.0704,0.354,7749,6290,-27.528831,-48.513689
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-07,TARDE,2417,11686,218476929322,32566424060,479,0.0683,0.355,8415,6818,-27.528831,-48.513689
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-07,MADRUGADA,582,2128,40412086389,5963107458,473,0.0655,0.351,1447,1224,-27.528831,-48.513689
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-07,NOITE,2404,11528,202269232257,30381687608,477,0.0683,0.357,8452,6714,-27.542653,-48.505306
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-07,MANHA,1341,5494,94943710825,14349579844,484,0.0709,0.356,3930,3031,-27.542653,-48.505306
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-08,NOITE,2402,11551,203223286476,30851422849,481,0.0682,0.349,8066,6536,-27.542653,-48.505306
724050697341879,RESIDENCIAL_NORTE,Florianopolis,2026-03-08,NOITE,2414,11499,202493382376,29836382688,476,0.0689,0.357,8294,6621,-27.542733,-48.505306
724050697341879,RESIDENCIAL_NORTE,Florianopolis,2026-03-08,MADRUGADA,587,2157,36433296390,5443888583,455,0.0687,0.359,1545,1235,-27.542733,-48.505306
724050699844282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-09,MADRUGADA,596,2263,30004878375,4426211869,489,0.0678,0.351,1536,1259,-27.594139,-48.612611
724050699844282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-09,TARDE,2136,9891,141186010412,21183491604,471,0.0671,0.352,6988,5640,-27.594139,-48.612611
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-10,MADRUGADA,616,2200,36174539265,5643626747,491,0.0685,0.348,1542,1237,-27.600833,-48.648111
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-11,MANHA,1775,7850,106259201451,16158245632,487,0.0674,0.347,5572,4405,-27.599642,-48.468531
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-11,NOITE,1847,8280,114927079813,17236229457,479,0.0703,0.349,5983,4756,-27.599642,-48.468531
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-11,NOITE,1621,7280,103562226933,15198901119,476,0.0683,0.349,5168,4092,-27.574,-48.533583
724050699844231,BIGUACU_BR101_NORTE,Biguacu,2026-03-11,NOITE,2091,9538,141264015295,20652119407,470,0.0694,0.345,6756,5351,-27.51925,-48.640444
724050685015378,SAO_JOSE_ROÇADO,Sao Jose,2026-03-12,MANHA,1141,4853,64234574998,9659719535,479,0.0679,0.35,3513,2798,-27.567222,-48.617175
7240501003510334,CBD_BEIRAMAR,Florianopolis,2026-03-12,NOITE,2155,9434,134264229201,20352174505,473,0.0673,0.349,6744,5381,-27.580392,-48.542172
7240501003510334,CBD_BEIRAMAR,Florianopolis,2026-03-12,TARDE,2373,10947,154831108730,23547956158,483,0.0685,0.355,7808,6294,-27.580392,-48.542172
7240501005162589,CAMPECHE,Florianopolis,2026-03-13,MANHA,1844,8114,118209615306,17327469151,489,0.0683,0.344,5756,4603,-27.751942,-48.504442
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-13,NOITE,2149,9692,166202131221,24995992215,480,0.0676,0.354,7059,5690,-27.434297,-48.460603
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-13,MANHA,2129,9584,155798306860,22553744951,481,0.0673,0.353,6691,5426,-27.434297,-48.460603
7240501005162643,RESIDENCIAL_NORTE,Florianopolis,2026-03-14,MANHA,1350,5440,100033174895,14780515272,481,0.0698,0.34,3903,3017,-27.542653,-48.505306
724050698410254,JURERE,Florianopolis,2026-03-14,MANHA,1162,4800,76726853596,11288803308,487,0.0686,0.344,3333,2703,-27.489517,-48.535633
