ecgi_origem,lat_origem,lon_origem,cluster_origem,municipio_origem,ecgi_destino,lat_destino,lon_destino,cluster_destino,municipio_destino,n_usuarios,n_transicoes,dist_km,periodo_predominante,pct_do_cluster_origem
724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,225,227,7.637,MANHA,0.8
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,208,213,15.986,MANHA,0.8
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,186,192,18.583,MANHA,0.7
724050699871808,-27.618972,-48.634694,SAO_JOSE_CENTRO,Sao Jose,7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,176,178,11.595,MANHA,0.5
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,197,199,1.424,MANHA,0.7
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,724050685014142,-27.605047,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,224,225,8.745,MANHA,0.9
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,199,200,1.833,MANHA,0.9
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,213,216,14.492,MANHA,0.7
7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,185,186,21.497,MANHA,0.6
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,208,213,14.838,MANHA,0.7
724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,197,200,7.058,MANHA,0.7
724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,180,185,20.402,MANHA,0.8
7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,210,213,14.334,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,217,220,4.127,MANHA,1.0
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,193,200,15.579,MANHA,0.7
724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,190,193,11.335,MANHA,0.7
724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,205,208,32.671,MANHA,0.8
7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,214,220,9.847,MANHA,0.8
7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,207,209,6.294,MANHA,0.8
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,191,195,5.106,MANHA,0.6
724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,198,200,17.757,MANHA,0.7
7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,187,187,6.439,TARDE,0.6
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,190,191,17.3,MANHA,0.7
724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,205,206,12.346,MANHA,0.6
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,210,212,16.859,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,201,202,17.79,MANHA,0.8
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,205,210,9.797,MANHA,0.7
724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,201,202,6.224,MANHA,0.9
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,204,205,7.287,MANHA,0.7
7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,195,201,18.005,MANHA,0.7
724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,196,197,16.382,TARDE,0.7
724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,210,213,5.042,MANHA,0.8
7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,198,199,5.539,MANHA,0.7
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,213,214,4.835,MANHA,0.8
724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,187,187,13.952,MANHA,0.8
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,173,176,20.993,MANHA,0.6
7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,186,188,4.964,MANHA,0.7
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,211,213,4.817,MANHA,0.8
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,201,202,6.48,MANHA,0.6
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,202,208,15.64,MANHA,0.8
724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,194,198,20.718,MANHA,0.7
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,195,196,12.061,MANHA,0.7
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,177,179,16.382,MANHA,0.6
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,202,204,6.202,MANHA,0.6
724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,190,196,4.108,MANHA,0.7
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,215,218,12.929,MANHA,0.8
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,185,188,16.097,MANHA,0.6
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,188,188,8.651,MANHA,0.7
724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,190,191,3.377,MANHA,0.6
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,199,199,8.862,MANHA,0.7
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,204,205,17.885,MANHA,0.8
724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,209,211,24.701,MANHA,0.8
724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,202,208,14.166,TARDE,0.7
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,191,195,14.201,MANHA,0.7
724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,184,186,23.154,MANHA,0.7
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,186,188,15.167,MANHA,0.7
7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,207,215,15.438,MANHA,0.8
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,188,189,21.056,MANHA,0.7
7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,181,184,19.066,MANHA,0.7
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,178,182,27.923,MANHA,0.7
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,203,203,13.621,MANHA,0.8
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,201,203,3.85,MANHA,0.8
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,187,188,11.393,MANHA,0.7
724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,202,205,4.102,MANHA,0.7
7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,194,198,11.145,MANHA,0.7
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,187,194,20.587,MANHA,0.7
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,189,191,24.701,MANHA,0.7
7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,202,209,3.763,MANHA,0.7
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,200,203,11.195,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,217,226,20.669,MANHA,1.0
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050684142660,-27.6075,-48.638889,SAO_JOSE_KOBRASOL,Sao Jose,210,217,13.879,MANHA,0.8
724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,221,228,17.588,MANHA,0.8
724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,193,195,4.804,MANHA,0.7
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,204,206,20.587,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,184,188,15.229,MANHA,0.7
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,240,241,13.626,MANHA,0.9
7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,206,213,13.64,MANHA,0.7
724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,209,211,30.001,MANHA,0.8
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,215,219,19.993,MANHA,0.8
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,185,188,13.674,MANHA,0.7
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,193,193,17.107,MANHA,0.9
7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,189,194,18.965,MANHA,0.6
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,212,212,2.728,MANHA,0.9
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,215,220,3.479,MANHA,0.8
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,200,201,3.847,MANHA,0.8
724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,724050699861713,-27.582278,-48.677056,SAO_JOSE_ROÇADO,Sao Jose,194,195,32.653,MANHA,0.7
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,185,189,3.173,MANHA,0.6
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,191,191,1.875,MANHA,0.6
7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,216,216,14.695,MANHA,0.7
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,193,197,13.27,MANHA,0.7
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,208,212,7.795,MANHA,0.8
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,207,209,2.85,MANHA,0.8
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,186,193,17.278,MANHA,0.7
7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,188,197,11.29,MANHA,0.7
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,189,199,9.242,MANHA,0.7
7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,202,202,8.846,MANHA,0.8
7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,174,175,6.706,MANHA,0.7
724050698410114,-27.531419,-48.635089,BIGUACU_BR101_NORTE,Biguacu,724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,208,208,7.719,MANHA,0.8
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,185,191,23.302,MANHA,0.7
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,201,203,9.559,MANHA,0.8
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,189,190,5.277,MANHA,0.7
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,203,205,4.213,MANHA,0.6
7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,212,216,2.739,MANHA,0.8
724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,217,218,14.036,MANHA,0.7
7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,207,207,12.437,MANHA,0.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,190,190,8.215,MANHA,0.6
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,181,185,12.263,MANHA,0.6
724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,179,181,11.377,MANHA,0.7
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,162,164,13.309,MANHA,0.6
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,222,225,21.867,MANHA,0.8
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,175,176,20.862,MANHA,0.6
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,216,218,19.296,MANHA,0.8
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,216,216,34.274,MANHA,0.8
724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,207,208,20.907,MANHA,0.8
7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,192,194,5.995,MANHA,0.7
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,215,215,20.671,MANHA,0.8
724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,213,213,7.618,MANHA,0.8
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,188,192,12.278,MANHA,0.7
724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,189,190,11.048,MANHA,0.7
724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,199,199,4.878,MANHA,0.7
724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,205,211,4.714,MANHA,0.8
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,229,232,2.12,MANHA,1.0
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,193,198,2.149,MANHA,0.7
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,210,213,18.242,MANHA,0.8
724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,192,196,2.533,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,195,196,15.056,MANHA,0.9
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,197,199,20.955,MANHA,0.7
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050696484323,-27.497669,-48.419811,NORTE_ILHA,Florianopolis,210,212,14.043,MANHA,0.7
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,202,206,9.078,MANHA,0.7
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,204,208,23.584,MANHA,0.8
724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,7240501005162732,-27.496108,-48.418608,NORTE_ILHA,Florianopolis,195,195,6.977,MANHA,0.7
7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,193,201,10.546,MANHA,0.7
7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,190,192,8.016,MANHA,0.7
7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,177,185,13.946,MANHA,0.7
7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050684142660,-27.6075,-48.638889,SAO_JOSE_KOBRASOL,Sao Jose,197,201,11.154,MANHA,0.7
724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,184,192,13.398,MANHA,0.7
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,178,178,15.172,MANHA,0.6
7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,179,179,13.715,MANHA,0.7
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,198,204,12.448,MANHA,0.6
724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,186,187,11.798,MANHA,0.7
